event_count,patient_count,cumulative_patients,cumulative_pct
1,33,33,0.02
2,39,72,0.04
3,46,118,0.06
4,50,168,0.09
5,57,225,0.11
6,75,300,0.15
7,70,370,0.19
8,82,452,0.23
9,87,539,0.27
10,103,642,0.32
11,94,736,0.37
12,96,832,0.42
13,113,945,0.48
14,123,1068,0.54
15,141,1209,0.61
16,158,1367,0.69
17,172,1539,0.78
18,207,1746,0.88
19,213,1959,0.99
20,171,2130,1.08
21,211,2341,1.18
22,237,2578,1.3
23,224,2802,1.42
24,247,3049,1.54
25,228,3277,1.66
26,275,3552,1.8
27,237,3789,1.92
28,220,4009,2.03
29,229,4238,2.14
30,225,4463,2.26
31,239,4702,2.38
32,236,4938,2.5
33,206,5144,2.6
34,229,5373,2.72
35,228,5601,2.83
36,222,5823,2.95
37,217,6040,3.06
38,197,6237,3.16
39,201,6438,3.26
40,181,6619,3.35
41,212,6831,3.46
42,212,7043,3.56
43,215,7258,3.67
44,180,7438,3.76
45,196,7634,3.86
46,184,7818,3.96
47,172,7990,4.04
48,200,8190,4.14
49,184,8374,4.24
50,189,8563,4.33
51,194,8757,4.43
52,181,8938,4.52
53,190,9128,4.62
54,180,9308,4.71
55,152,9460,4.79
56,177,9637,4.88
57,194,9831,4.98
58,173,10004,5.06
59,190,10194,5.16
60,170,10364,5.24
61,188,10552,5.34
62,200,10752,5.44
63,161,10913,5.52
64,192,11105,5.62
65,197,11302,5.72
66,163,11465,5.8
67,164,11629,5.89
68,168,11797,5.97
69,205,12002,6.07
70,175,12177,6.16
71,184,12361,6.26
72,165,12526,6.34
73,179,12705,6.43
74,190,12895,6.53
75,183,13078,6.62
76,170,13248,6.7
77,202,13450,6.81
78,175,13625,6.9
79,186,13811,6.99
80,185,13996,7.08
81,196,14192,7.18
82,184,14376,7.28
83,202,14578,7.38
84,182,14760,7.47
85,199,14959,7.57
86,177,15136,7.66
87,177,15313,7.75
88,190,15503,7.85
89,173,15676,7.93
90,182,15858,8.03
91,153,16011,8.1
92,185,16196,8.2
93,173,16369,8.28
94,185,16554,8.38
95,185,16739,8.47
96,169,16908,8.56
97,215,17123,8.67
98,182,17305,8.76
99,191,17496,8.85
100,178,17674,8.94
101,158,17832,9.02
102,182,18014,9.12
103,154,18168,9.19
104,207,18375,9.3
105,200,18575,9.4
106,195,18770,9.5
107,178,18948,9.59
108,183,19131,9.68
109,196,19327,9.78
110,185,19512,9.87
111,173,19685,9.96
112,194,19879,10.06
113,183,20062,10.15
114,162,20224,10.23
115,177,20401,10.32
116,173,20574,10.41
117,189,20763,10.51
118,166,20929,10.59
119,177,21106,10.68
120,201,21307,10.78
121,209,21516,10.89
122,173,21689,10.98
123,202,21891,11.08
124,193,22084,11.18
125,187,22271,11.27
126,185,22456,11.36
127,183,22639,11.46
128,193,22832,11.55
129,181,23013,11.65
130,218,23231,11.76
131,210,23441,11.86
132,164,23605,11.95
133,195,23800,12.04
134,182,23982,12.14
135,190,24172,12.23
136,190,24362,12.33
137,204,24566,12.43
138,217,24783,12.54
139,188,24971,12.64
140,169,25140,12.72
141,196,25336,12.82
142,169,25505,12.91
143,176,25681,13.0
144,189,25870,13.09
145,204,26074,13.2
146,197,26271,13.29
147,194,26465,13.39
148,189,26654,13.49
149,189,26843,13.58
150,190,27033,13.68
151,190,27223,13.78
152,193,27416,13.87
153,192,27608,13.97
154,182,27790,14.06
155,204,27994,14.17
156,180,28174,14.26
157,181,28355,14.35
158,184,28539,14.44
159,175,28714,14.53
160,205,28919,14.64
161,182,29101,14.73
162,187,29288,14.82
163,186,29474,14.92
164,178,29652,15.01
165,191,29843,15.1
166,181,30024,15.19
167,189,30213,15.29
168,209,30422,15.4
169,181,30603,15.49
170,193,30796,15.58
171,192,30988,15.68
172,175,31163,15.77
173,175,31338,15.86
174,154,31492,15.94
175,194,31686,16.04
176,190,31876,16.13
177,191,32067,16.23
178,186,32253,16.32
179,190,32443,16.42
180,213,32656,16.53
181,208,32864,16.63
182,179,33043,16.72
183,188,33231,16.82
184,202,33433,16.92
185,185,33618,17.01
186,208,33826,17.12
187,180,34006,17.21
188,168,34174,17.29
189,183,34357,17.39
190,184,34541,17.48
191,186,34727,17.57
192,173,34900,17.66
193,165,35065,17.75
194,169,35234,17.83
195,176,35410,17.92
196,175,35585,18.01
197,192,35777,18.11
198,185,35962,18.2
199,196,36158,18.3
200,191,36349,18.4
201,180,36529,18.49
202,162,36691,18.57
203,175,36866,18.66
204,192,37058,18.75
205,183,37241,18.85
206,209,37450,18.95
207,172,37622,19.04
208,180,37802,19.13
209,192,37994,19.23
210,177,38171,19.32
211,155,38326,19.4
212,153,38479,19.47
213,187,38666,19.57
214,174,38840,19.66
215,153,38993,19.73
216,178,39171,19.82
217,154,39325,19.9
218,177,39502,19.99
219,181,39683,20.08
220,195,39878,20.18
221,156,40034,20.26
222,172,40206,20.35
223,192,40398,20.44
224,179,40577,20.53
225,183,40760,20.63
226,164,40924,20.71
227,177,41101,20.8
228,190,41291,20.9
229,186,41477,20.99
230,169,41646,21.08
231,179,41825,21.17
232,179,42004,21.26
233,189,42193,21.35
234,162,42355,21.43
235,169,42524,21.52
236,186,42710,21.61
237,178,42888,21.7
238,172,43060,21.79
239,182,43242,21.88
240,200,43442,21.98
241,188,43630,22.08
242,163,43793,22.16
243,165,43958,22.25
244,156,44114,22.32
245,164,44278,22.41
246,183,44461,22.5
247,164,44625,22.58
248,172,44797,22.67
249,166,44963,22.75
250,166,45129,22.84
251,165,45294,22.92
252,179,45473,23.01
253,184,45657,23.11
254,185,45842,23.2
255,182,46024,23.29
256,192,46216,23.39
257,161,46377,23.47
258,181,46558,23.56
259,167,46725,23.65
260,156,46881,23.73
261,152,47033,23.8
262,161,47194,23.88
263,164,47358,23.97
264,169,47527,24.05
265,164,47691,24.13
266,156,47847,24.21
267,180,48027,24.31
268,145,48172,24.38
269,142,48314,24.45
270,182,48496,24.54
271,163,48659,24.62
272,161,48820,24.71
273,151,48971,24.78
274,187,49158,24.88
275,146,49304,24.95
276,151,49455,25.03
277,195,49650,25.13
278,168,49818,25.21
279,160,49978,25.29
280,141,50119,25.36
281,142,50261,25.44
282,198,50459,25.54
283,168,50627,25.62
284,168,50795,25.71
285,142,50937,25.78
286,163,51100,25.86
287,158,51258,25.94
288,149,51407,26.02
289,163,51570,26.1
290,161,51731,26.18
291,140,51871,26.25
292,158,52029,26.33
293,151,52180,26.41
294,183,52363,26.5
295,164,52527,26.58
296,131,52658,26.65
297,163,52821,26.73
298,153,52974,26.81
299,161,53135,26.89
300,154,53289,26.97
301,167,53456,27.05
302,169,53625,27.14
303,167,53792,27.22
304,171,53963,27.31
305,157,54120,27.39
306,168,54288,27.47
307,144,54432,27.55
308,168,54600,27.63
309,147,54747,27.71
310,151,54898,27.78
311,167,55065,27.87
312,177,55242,27.96
313,161,55403,28.04
314,151,55554,28.11
315,158,55712,28.19
316,161,55873,28.28
317,175,56048,28.36
318,136,56184,28.43
319,158,56342,28.51
320,149,56491,28.59
321,145,56636,28.66
322,163,56799,28.74
323,149,56948,28.82
324,143,57091,28.89
325,136,57227,28.96
326,160,57387,29.04
327,173,57560,29.13
328,129,57689,29.19
329,137,57826,29.26
330,134,57960,29.33
331,140,58100,29.4
332,120,58220,29.46
333,165,58385,29.55
334,119,58504,29.61
335,143,58647,29.68
336,149,58796,29.75
337,181,58977,29.85
338,143,59120,29.92
339,163,59283,30.0
340,150,59433,30.08
341,148,59581,30.15
342,145,59726,30.23
343,158,59884,30.31
344,151,60035,30.38
345,143,60178,30.45
346,156,60334,30.53
347,142,60476,30.61
348,132,60608,30.67
349,143,60751,30.74
350,153,60904,30.82
351,171,61075,30.91
352,166,61241,30.99
353,142,61383,31.06
354,135,61518,31.13
355,143,61661,31.2
356,126,61787,31.27
357,155,61942,31.35
358,156,62098,31.43
359,140,62238,31.5
360,140,62378,31.57
361,146,62524,31.64
362,140,62664,31.71
363,156,62820,31.79
364,138,62958,31.86
365,135,63093,31.93
366,157,63250,32.01
367,135,63385,32.08
368,148,63533,32.15
369,133,63666,32.22
370,135,63801,32.29
371,139,63940,32.36
372,139,64079,32.43
373,150,64229,32.5
374,115,64344,32.56
375,150,64494,32.64
376,115,64609,32.7
377,159,64768,32.78
378,144,64912,32.85
379,147,65059,32.92
380,129,65188,32.99
381,127,65315,33.05
382,157,65472,33.13
383,144,65616,33.21
384,132,65748,33.27
385,119,65867,33.33
386,149,66016,33.41
387,154,66170,33.49
388,123,66293,33.55
389,136,66429,33.62
390,134,66563,33.69
391,146,66709,33.76
392,148,66857,33.83
393,133,66990,33.9
394,156,67146,33.98
395,135,67281,34.05
396,155,67436,34.13
397,144,67580,34.2
398,127,67707,34.26
399,148,67855,34.34
400,126,67981,34.4
401,125,68106,34.47
402,122,68228,34.53
403,142,68370,34.6
404,123,68493,34.66
405,139,68632,34.73
406,123,68755,34.79
407,111,68866,34.85
408,128,68994,34.92
409,130,69124,34.98
410,130,69254,35.05
411,129,69383,35.11
412,106,69489,35.17
413,135,69624,35.23
414,150,69774,35.31
415,140,69914,35.38
416,138,70052,35.45
417,154,70206,35.53
418,150,70356,35.61
419,120,70476,35.67
420,136,70612,35.73
421,131,70743,35.8
422,127,70870,35.87
423,147,71017,35.94
424,138,71155,36.01
425,147,71302,36.08
426,135,71437,36.15
427,129,71566,36.22
428,131,71697,36.28
429,138,71835,36.35
430,118,71953,36.41
431,125,72078,36.48
432,130,72208,36.54
433,130,72338,36.61
434,124,72462,36.67
435,148,72610,36.75
436,120,72730,36.81
437,125,72855,36.87
438,129,72984,36.94
439,127,73111,37.0
440,116,73227,37.06
441,142,73369,37.13
442,111,73480,37.19
443,130,73610,37.25
444,131,73741,37.32
445,132,73873,37.38
446,128,74001,37.45
447,130,74131,37.52
448,115,74246,37.57
449,129,74375,37.64
450,133,74508,37.71
451,109,74617,37.76
452,136,74753,37.83
453,115,74868,37.89
454,116,74984,37.95
455,117,75101,38.01
456,122,75223,38.07
457,130,75353,38.13
458,147,75500,38.21
459,132,75632,38.28
460,117,75749,38.33
461,142,75891,38.41
462,153,76044,38.48
463,117,76161,38.54
464,134,76295,38.61
465,134,76429,38.68
466,134,76563,38.75
467,122,76685,38.81
468,119,76804,38.87
469,139,76943,38.94
470,114,77057,39.0
471,111,77168,39.05
472,121,77289,39.11
473,143,77432,39.19
474,123,77555,39.25
475,121,77676,39.31
476,115,77791,39.37
477,135,77926,39.44
478,122,78048,39.5
479,129,78177,39.56
480,140,78317,39.63
481,109,78426,39.69
482,109,78535,39.74
483,133,78668,39.81
484,140,78808,39.88
485,122,78930,39.94
486,119,79049,40.0
487,138,79187,40.07
488,110,79297,40.13
489,124,79421,40.19
490,116,79537,40.25
491,109,79646,40.31
492,113,79759,40.36
493,101,79860,40.41
494,126,79986,40.48
495,134,80120,40.55
496,106,80226,40.6
497,121,80347,40.66
498,129,80476,40.73
499,111,80587,40.78
500,109,80696,40.84
501,128,80824,40.9
502,107,80931,40.96
503,124,81055,41.02
504,114,81169,41.08
505,112,81281,41.13
506,110,81391,41.19
507,108,81499,41.24
508,123,81622,41.31
509,104,81726,41.36
510,125,81851,41.42
511,121,81972,41.48
512,136,82108,41.55
513,131,82239,41.62
514,112,82351,41.68
515,106,82457,41.73
516,136,82593,41.8
517,124,82717,41.86
518,123,82840,41.92
519,126,82966,41.99
520,116,83082,42.05
521,112,83194,42.1
522,118,83312,42.16
523,107,83419,42.22
524,129,83548,42.28
525,104,83652,42.33
526,107,83759,42.39
527,103,83862,42.44
528,122,83984,42.5
529,117,84101,42.56
530,120,84221,42.62
531,144,84365,42.69
532,130,84495,42.76
533,103,84598,42.81
534,121,84719,42.87
535,115,84834,42.93
536,135,84969,43.0
537,108,85077,43.05
538,110,85187,43.11
539,108,85295,43.17
540,110,85405,43.22
541,122,85527,43.28
542,95,85622,43.33
543,115,85737,43.39
544,108,85845,43.44
545,126,85971,43.51
546,115,86086,43.57
547,118,86204,43.63
548,115,86319,43.68
549,91,86410,43.73
550,114,86524,43.79
551,113,86637,43.84
552,121,86758,43.91
553,130,86888,43.97
554,102,86990,44.02
555,116,87106,44.08
556,121,87227,44.14
557,124,87351,44.21
558,113,87464,44.26
559,109,87573,44.32
560,115,87688,44.38
561,102,87790,44.43
562,114,87904,44.49
563,104,88008,44.54
564,92,88100,44.58
565,104,88204,44.64
566,78,88282,44.68
567,99,88381,44.73
568,110,88491,44.78
569,127,88618,44.85
570,93,88711,44.89
571,112,88823,44.95
572,119,88942,45.01
573,110,89052,45.07
574,117,89169,45.13
575,106,89275,45.18
576,118,89393,45.24
577,91,89484,45.29
578,113,89597,45.34
579,111,89708,45.4
580,128,89836,45.46
581,138,89974,45.53
582,123,90097,45.6
583,106,90203,45.65
584,113,90316,45.71
585,98,90414,45.76
586,123,90537,45.82
587,108,90645,45.87
588,106,90751,45.93
589,102,90853,45.98
590,120,90973,46.04
591,104,91077,46.09
592,107,91184,46.15
593,83,91267,46.19
594,101,91368,46.24
595,121,91489,46.3
596,102,91591,46.35
597,114,91705,46.41
598,106,91811,46.46
599,97,91908,46.51
600,95,92003,46.56
601,102,92105,46.61
602,108,92213,46.67
603,94,92307,46.71
604,108,92415,46.77
605,101,92516,46.82
606,100,92616,46.87
607,111,92727,46.93
608,112,92839,46.98
609,93,92932,47.03
610,95,93027,47.08
611,107,93134,47.13
612,114,93248,47.19
613,111,93359,47.25
614,133,93492,47.31
615,108,93600,47.37
616,105,93705,47.42
617,109,93814,47.48
618,100,93914,47.53
619,95,94009,47.58
620,90,94099,47.62
621,89,94188,47.67
622,99,94287,47.72
623,102,94389,47.77
624,104,94493,47.82
625,121,94614,47.88
626,97,94711,47.93
627,102,94813,47.98
628,120,94933,48.04
629,92,95025,48.09
630,118,95143,48.15
631,118,95261,48.21
632,107,95368,48.26
633,109,95477,48.32
634,120,95597,48.38
635,106,95703,48.43
636,109,95812,48.49
637,95,95907,48.54
638,110,96017,48.59
639,102,96119,48.64
640,96,96215,48.69
641,111,96326,48.75
642,112,96438,48.8
643,111,96549,48.86
644,104,96653,48.91
645,104,96757,48.97
646,87,96844,49.01
647,91,96935,49.06
648,94,97029,49.1
649,101,97130,49.15
650,93,97223,49.2
651,101,97324,49.25
652,104,97428,49.31
653,98,97526,49.36
654,105,97631,49.41
655,111,97742,49.46
656,99,97841,49.51
657,82,97923,49.56
658,98,98021,49.61
659,104,98125,49.66
660,122,98247,49.72
661,105,98352,49.77
662,100,98452,49.82
663,95,98547,49.87
664,102,98649,49.92
665,99,98748,49.97
666,114,98862,50.03
667,87,98949,50.08
668,107,99056,50.13
669,102,99158,50.18
670,87,99245,50.22
671,93,99338,50.27
672,94,99432,50.32
673,108,99540,50.37
674,94,99634,50.42
675,104,99738,50.47
676,90,99828,50.52
677,88,99916,50.56
678,87,100003,50.61
679,106,100109,50.66
680,100,100209,50.71
681,110,100319,50.77
682,106,100425,50.82
683,102,100527,50.87
684,107,100634,50.93
685,93,100727,50.97
686,95,100822,51.02
687,102,100924,51.07
688,115,101039,51.13
689,102,101141,51.18
690,108,101249,51.24
691,89,101338,51.28
692,99,101437,51.33
693,101,101538,51.39
694,114,101652,51.44
695,91,101743,51.49
696,100,101843,51.54
697,93,101936,51.59
698,98,102034,51.64
699,92,102126,51.68
700,81,102207,51.72
701,94,102301,51.77
702,87,102388,51.82
703,108,102496,51.87
704,86,102582,51.91
705,95,102677,51.96
706,101,102778,52.01
707,106,102884,52.07
708,95,102979,52.11
709,95,103074,52.16
710,96,103170,52.21
711,82,103252,52.25
712,92,103344,52.3
713,89,103433,52.34
714,103,103536,52.4
715,61,103597,52.43
716,98,103695,52.48
717,116,103811,52.54
718,108,103919,52.59
719,91,104010,52.64
720,95,104105,52.68
721,91,104196,52.73
722,85,104281,52.77
723,89,104370,52.82
724,99,104469,52.87
725,98,104567,52.92
726,90,104657,52.96
727,102,104759,53.02
728,96,104855,53.06
729,105,104960,53.12
730,79,105039,53.16
731,81,105120,53.2
732,97,105217,53.25
733,102,105319,53.3
734,102,105421,53.35
735,104,105525,53.4
736,103,105628,53.46
737,87,105715,53.5
738,90,105805,53.54
739,97,105902,53.59
740,115,106017,53.65
741,105,106122,53.71
742,98,106220,53.75
743,103,106323,53.81
744,81,106404,53.85
745,102,106506,53.9
746,78,106584,53.94
747,95,106679,53.99
748,93,106772,54.03
749,102,106874,54.09
750,94,106968,54.13
751,103,107071,54.19
752,93,107164,54.23
753,93,107257,54.28
754,85,107342,54.32
755,89,107431,54.37
756,98,107529,54.42
757,108,107637,54.47
758,85,107722,54.51
759,86,107808,54.56
760,104,107912,54.61
761,93,108005,54.66
762,93,108098,54.71
763,93,108191,54.75
764,88,108279,54.8
765,119,108398,54.86
766,103,108501,54.91
767,85,108586,54.95
768,84,108670,54.99
769,105,108775,55.05
770,95,108870,55.1
771,91,108961,55.14
772,93,109054,55.19
773,75,109129,55.23
774,79,109208,55.27
775,79,109287,55.31
776,94,109381,55.35
777,93,109474,55.4
778,92,109566,55.45
779,85,109651,55.49
780,78,109729,55.53
781,86,109815,55.57
782,85,109900,55.62
783,93,109993,55.66
784,95,110088,55.71
785,97,110185,55.76
786,91,110276,55.81
787,96,110372,55.86
788,84,110456,55.9
789,94,110550,55.95
790,94,110644,55.99
791,81,110725,56.03
792,86,110811,56.08
793,106,110917,56.13
794,90,111007,56.18
795,91,111098,56.22
796,89,111187,56.27
797,82,111269,56.31
798,75,111344,56.35
799,77,111421,56.39
800,92,111513,56.43
801,84,111597,56.48
802,84,111681,56.52
803,82,111763,56.56
804,78,111841,56.6
805,87,111928,56.64
806,92,112020,56.69
807,91,112111,56.74
808,87,112198,56.78
809,91,112289,56.83
810,83,112372,56.87
811,79,112451,56.91
812,92,112543,56.95
813,93,112636,57.0
814,94,112730,57.05
815,91,112821,57.1
816,77,112898,57.13
817,86,112984,57.18
818,91,113075,57.22
819,96,113171,57.27
820,95,113266,57.32
821,91,113357,57.37
822,87,113444,57.41
823,73,113517,57.45
824,85,113602,57.49
825,85,113687,57.53
826,86,113773,57.58
827,72,113845,57.61
828,84,113929,57.66
829,78,114007,57.7
830,81,114088,57.74
831,72,114160,57.77
832,75,114235,57.81
833,79,114314,57.85
834,81,114395,57.89
835,83,114478,57.93
836,82,114560,57.98
837,73,114633,58.01
838,69,114702,58.05
839,77,114779,58.09
840,86,114865,58.13
841,98,114963,58.18
842,70,115033,58.21
843,91,115124,58.26
844,105,115229,58.31
845,94,115323,58.36
846,84,115407,58.4
847,89,115496,58.45
848,105,115601,58.5
849,88,115689,58.55
850,69,115758,58.58
851,80,115838,58.62
852,90,115928,58.67
853,80,116008,58.71
854,80,116088,58.75
855,77,116165,58.79
856,86,116251,58.83
857,81,116332,58.87
858,93,116425,58.92
859,87,116512,58.96
860,107,116619,59.02
861,78,116697,59.06
862,79,116776,59.1
863,95,116871,59.14
864,80,116951,59.19
865,70,117021,59.22
866,69,117090,59.26
867,85,117175,59.3
868,68,117243,59.33
869,87,117330,59.38
870,92,117422,59.42
871,78,117500,59.46
872,69,117569,59.5
873,79,117648,59.54
874,76,117724,59.58
875,67,117791,59.61
876,65,117856,59.64
877,81,117937,59.68
878,78,118015,59.72
879,81,118096,59.76
880,75,118171,59.8
881,72,118243,59.84
882,82,118325,59.88
883,72,118397,59.92
884,77,118474,59.96
885,91,118565,60.0
886,75,118640,60.04
887,62,118702,60.07
888,65,118767,60.1
889,81,118848,60.15
890,56,118904,60.17
891,72,118976,60.21
892,83,119059,60.25
893,66,119125,60.29
894,69,119194,60.32
895,67,119261,60.35
896,75,119336,60.39
897,91,119427,60.44
898,70,119497,60.47
899,73,119570,60.51
900,81,119651,60.55
901,90,119741,60.6
902,85,119826,60.64
903,79,119905,60.68
904,75,119980,60.72
905,70,120050,60.75
906,80,120130,60.79
907,70,120200,60.83
908,88,120288,60.87
909,58,120346,60.9
910,76,120422,60.94
911,81,120503,60.98
912,89,120592,61.03
913,79,120671,61.07
914,75,120746,61.11
915,87,120833,61.15
916,74,120907,61.19
917,87,120994,61.23
918,91,121085,61.28
919,85,121170,61.32
920,64,121234,61.35
921,76,121310,61.39
922,74,121384,61.43
923,71,121455,61.46
924,72,121527,61.5
925,82,121609,61.54
926,71,121680,61.58
927,73,121753,61.62
928,73,121826,61.65
929,69,121895,61.69
930,79,121974,61.73
931,72,122046,61.76
932,93,122139,61.81
933,85,122224,61.85
934,81,122305,61.89
935,85,122390,61.94
936,74,122464,61.98
937,69,122533,62.01
938,65,122598,62.04
939,63,122661,62.08
940,68,122729,62.11
941,77,122806,62.15
942,79,122885,62.19
943,76,122961,62.23
944,81,123042,62.27
945,67,123109,62.3
946,72,123181,62.34
947,82,123263,62.38
948,76,123339,62.42
949,67,123406,62.45
950,63,123469,62.48
951,84,123553,62.53
952,69,123622,62.56
953,74,123696,62.6
954,81,123777,62.64
955,79,123856,62.68
956,71,123927,62.72
957,73,124000,62.75
958,87,124087,62.8
959,78,124165,62.84
960,70,124235,62.87
961,68,124303,62.91
962,73,124376,62.94
963,66,124442,62.98
964,71,124513,63.01
965,65,124578,63.05
966,63,124641,63.08
967,57,124698,63.11
968,70,124768,63.14
969,66,124834,63.17
970,61,124895,63.21
971,71,124966,63.24
972,51,125017,63.27
973,76,125093,63.31
974,60,125153,63.34
975,74,125227,63.37
976,97,125324,63.42
977,67,125391,63.46
978,54,125445,63.48
979,73,125518,63.52
980,66,125584,63.55
981,67,125651,63.59
982,72,125723,63.62
983,63,125786,63.66
984,76,125862,63.7
985,83,125945,63.74
986,88,126033,63.78
987,69,126102,63.82
988,71,126173,63.85
989,93,126266,63.9
990,72,126338,63.94
991,73,126411,63.97
992,83,126494,64.01
993,78,126572,64.05
994,73,126645,64.09
995,63,126708,64.12
996,78,126786,64.16
997,69,126855,64.2
998,68,126923,64.23
999,72,126995,64.27
1000,60,127055,64.3
1001,80,127135,64.34
1002,76,127211,64.38
1003,75,127286,64.42
1004,68,127354,64.45
1005,69,127423,64.48
1006,72,127495,64.52
1007,73,127568,64.56
1008,84,127652,64.6
1009,72,127724,64.64
1010,75,127799,64.68
1011,73,127872,64.71
1012,77,127949,64.75
1013,69,128018,64.79
1014,77,128095,64.83
1015,69,128164,64.86
1016,62,128226,64.89
1017,81,128307,64.93
1018,70,128377,64.97
1019,51,128428,64.99
1020,76,128504,65.03
1021,64,128568,65.06
1022,80,128648,65.1
1023,70,128718,65.14
1024,71,128789,65.18
1025,76,128865,65.21
1026,70,128935,65.25
1027,45,128980,65.27
1028,70,129050,65.31
1029,71,129121,65.34
1030,63,129184,65.38
1031,69,129253,65.41
1032,64,129317,65.44
1033,72,129389,65.48
1034,71,129460,65.52
1035,63,129523,65.55
1036,73,129596,65.58
1037,74,129670,65.62
1038,57,129727,65.65
1039,63,129790,65.68
1040,57,129847,65.71
1041,59,129906,65.74
1042,79,129985,65.78
1043,70,130055,65.82
1044,59,130114,65.85
1045,59,130173,65.88
1046,69,130242,65.91
1047,84,130326,65.95
1048,70,130396,65.99
1049,74,130470,66.03
1050,77,130547,66.07
1051,64,130611,66.1
1052,59,130670,66.13
1053,58,130728,66.16
1054,67,130795,66.19
1055,58,130853,66.22
1056,72,130925,66.26
1057,68,130993,66.29
1058,58,131051,66.32
1059,68,131119,66.36
1060,61,131180,66.39
1061,52,131232,66.41
1062,58,131290,66.44
1063,74,131364,66.48
1064,71,131435,66.52
1065,64,131499,66.55
1066,74,131573,66.59
1067,69,131642,66.62
1068,58,131700,66.65
1069,56,131756,66.68
1070,54,131810,66.71
1071,58,131868,66.73
1072,66,131934,66.77
1073,73,132007,66.8
1074,62,132069,66.84
1075,63,132132,66.87
1076,77,132209,66.91
1077,64,132273,66.94
1078,65,132338,66.97
1079,71,132409,67.01
1080,63,132472,67.04
1081,70,132542,67.08
1082,59,132601,67.11
1083,60,132661,67.14
1084,60,132721,67.17
1085,67,132788,67.2
1086,77,132865,67.24
1087,72,132937,67.28
1088,52,132989,67.3
1089,65,133054,67.33
1090,64,133118,67.37
1091,70,133188,67.4
1092,78,133266,67.44
1093,65,133331,67.47
1094,49,133380,67.5
1095,50,133430,67.52
1096,59,133489,67.55
1097,60,133549,67.59
1098,63,133612,67.62
1099,65,133677,67.65
1100,66,133743,67.68
1101,68,133811,67.72
1102,61,133872,67.75
1103,69,133941,67.78
1104,69,134010,67.82
1105,69,134079,67.85
1106,67,134146,67.89
1107,66,134212,67.92
1108,62,134274,67.95
1109,62,134336,67.98
1110,58,134394,68.01
1111,71,134465,68.05
1112,58,134523,68.08
1113,62,134585,68.11
1114,58,134643,68.14
1115,59,134702,68.17
1116,59,134761,68.2
1117,43,134804,68.22
1118,72,134876,68.26
1119,56,134932,68.29
1120,76,135008,68.32
1121,62,135070,68.35
1122,55,135125,68.38
1123,61,135186,68.41
1124,76,135262,68.45
1125,65,135327,68.48
1126,70,135397,68.52
1127,67,135464,68.55
1128,65,135529,68.59
1129,65,135594,68.62
1130,45,135639,68.64
1131,54,135693,68.67
1132,72,135765,68.71
1133,57,135822,68.74
1134,56,135878,68.76
1135,64,135942,68.8
1136,67,136009,68.83
1137,60,136069,68.86
1138,58,136127,68.89
1139,65,136192,68.92
1140,54,136246,68.95
1141,49,136295,68.97
1142,63,136358,69.01
1143,68,136426,69.04
1144,57,136483,69.07
1145,60,136543,69.1
1146,57,136600,69.13
1147,62,136662,69.16
1148,59,136721,69.19
1149,77,136798,69.23
1150,69,136867,69.26
1151,68,136935,69.3
1152,56,136991,69.33
1153,61,137052,69.36
1154,73,137125,69.39
1155,62,137187,69.43
1156,57,137244,69.46
1157,62,137306,69.49
1158,56,137362,69.51
1159,50,137412,69.54
1160,63,137475,69.57
1161,60,137535,69.6
1162,64,137599,69.63
1163,52,137651,69.66
1164,51,137702,69.69
1165,51,137753,69.71
1166,64,137817,69.75
1167,66,137883,69.78
1168,58,137941,69.81
1169,47,137988,69.83
1170,68,138056,69.87
1171,62,138118,69.9
1172,50,138168,69.92
1173,58,138226,69.95
1174,63,138289,69.98
1175,76,138365,70.02
1176,50,138415,70.05
1177,52,138467,70.07
1178,64,138531,70.11
1179,49,138580,70.13
1180,61,138641,70.16
1181,50,138691,70.19
1182,61,138752,70.22
1183,61,138813,70.25
1184,52,138865,70.28
1185,59,138924,70.31
1186,72,138996,70.34
1187,55,139051,70.37
1188,75,139126,70.41
1189,76,139202,70.45
1190,67,139269,70.48
1191,42,139311,70.5
1192,60,139371,70.53
1193,61,139432,70.56
1194,65,139497,70.6
1195,51,139548,70.62
1196,55,139603,70.65
1197,43,139646,70.67
1198,61,139707,70.7
1199,61,139768,70.73
1200,49,139817,70.76
1201,54,139871,70.78
1202,43,139914,70.81
1203,46,139960,70.83
1204,61,140021,70.86
1205,53,140074,70.89
1206,53,140127,70.91
1207,55,140182,70.94
1208,53,140235,70.97
1209,63,140298,71.0
1210,61,140359,71.03
1211,47,140406,71.06
1212,50,140456,71.08
1213,60,140516,71.11
1214,67,140583,71.14
1215,49,140632,71.17
1216,61,140693,71.2
1217,60,140753,71.23
1218,40,140793,71.25
1219,58,140851,71.28
1220,49,140900,71.31
1221,58,140958,71.33
1222,60,141018,71.37
1223,46,141064,71.39
1224,57,141121,71.42
1225,46,141167,71.44
1226,48,141215,71.46
1227,52,141267,71.49
1228,50,141317,71.52
1229,46,141363,71.54
1230,60,141423,71.57
1231,60,141483,71.6
1232,38,141521,71.62
1233,68,141589,71.65
1234,52,141641,71.68
1235,70,141711,71.72
1236,48,141759,71.74
1237,53,141812,71.77
1238,51,141863,71.79
1239,48,141911,71.82
1240,53,141964,71.84
1241,59,142023,71.87
1242,64,142087,71.91
1243,54,142141,71.93
1244,44,142185,71.96
1245,55,142240,71.98
1246,52,142292,72.01
1247,70,142362,72.05
1248,60,142422,72.08
